filename,width,height,class,xmin,ymin,xmax,ymax
sudoku_1006_jpg.rf.1c464f0d9e2f10ea0a122b58d5dd4ac5.jpg,416,416,empty,80,75,119,105
sudoku_1006_jpg.rf.1c464f0d9e2f10ea0a122b58d5dd4ac5.jpg,416,416,empty,185,75,225,106
sudoku_1006_jpg.rf.1c464f0d9e2f10ea0a122b58d5dd4ac5.jpg,416,416,filled,257,76,296,105
sudoku_1006_jpg.rf.1c464f0d9e2f10ea0a122b58d5dd4ac5.jpg,416,416,filled,43,76,83,105
sudoku_1006_jpg.rf.1c464f0d9e2f10ea0a122b58d5dd4ac5.jpg,416,416,empty,221,76,261,106
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,91,96,140,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,136,96,187,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,183,96,233,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,275,97,325,121
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,45,96,94,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,0,96,48,123
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,230,97,279,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,323,97,372,122
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,369,97,415,123
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,91,118,141,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,138,118,187,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,184,118,232,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,0,118,48,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,230,119,279,142
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,275,118,326,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,323,119,371,142
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,369,118,415,144
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,44,119,94,143
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,323,138,371,164
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,44,138,94,164
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,92,138,141,165
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,183,139,233,164
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,230,138,279,165
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,369,139,415,165
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,0,139,48,165
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,277,139,326,165
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,138,141,187,164
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,92,161,139,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,184,161,233,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,230,161,278,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,323,161,372,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,44,161,95,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,138,162,187,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,0,162,47,186
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,277,161,325,187
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,368,162,415,187
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,91,182,141,207
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,138,181,187,208
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,230,183,279,206
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,369,182,415,208
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,276,183,325,207
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,324,183,371,207
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,184,183,233,208
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,1,184,48,207
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,44,183,94,208
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,230,203,280,228
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,369,203,415,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,91,204,141,228
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,138,203,187,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,183,204,233,228
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,277,203,325,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,0,204,48,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,323,204,371,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,44,204,94,229
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,275,224,326,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,322,224,372,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,92,225,142,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,137,225,187,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,0,225,48,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,228,225,281,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,370,225,415,251
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,184,226,233,250
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,45,225,94,251
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,92,247,141,270
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,138,245,187,272
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,370,247,415,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,0,247,48,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,231,247,280,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,275,247,326,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,323,247,371,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,46,247,94,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,185,248,232,271
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,91,75,140,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,139,75,186,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,0,75,47,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,229,75,280,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,322,75,372,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,44,75,94,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,182,75,232,101
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,filled,277,76,324,100
sudoku_3268_jpg.rf.37731a3129a6798b9bc7d1e09a4f8d4b.jpg,416,416,empty,368,76,415,101
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,205,64,245,110
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,241,63,282,112
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,130,104,173,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,169,104,209,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,206,104,245,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,240,104,282,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,58,103,100,151
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,95,103,135,151
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,278,105,319,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,314,105,355,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,19,105,62,149
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,314,143,354,190
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,241,143,282,191
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,277,143,318,191
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,57,142,100,193
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,205,143,245,192
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,94,144,135,191
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,131,143,173,192
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,168,143,210,192
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,20,144,61,191
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,95,186,137,232
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,168,185,209,232
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,278,186,319,232
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,315,185,355,232
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,57,185,100,233
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,132,186,172,233
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,205,185,246,233
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,241,186,282,233
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,21,186,62,233
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,167,227,211,270
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,205,226,245,271
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,241,226,282,271
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,278,226,318,271
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,315,226,354,271
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,59,226,102,273
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,22,226,66,273
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,96,226,137,274
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,132,226,174,274
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,278,265,319,313
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,168,265,210,314
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,240,266,281,313
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,133,266,174,314
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,205,267,244,313
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,60,266,102,315
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,97,267,138,315
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,315,267,356,315
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,24,268,66,314
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,241,307,280,351
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,313,306,354,352
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,277,305,317,354
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,133,309,174,351
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,207,307,244,353
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,169,308,210,352
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,60,308,102,354
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,98,307,137,354
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,25,310,65,354
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,170,345,210,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,134,346,174,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,207,346,243,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,241,346,280,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,278,346,317,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,313,347,352,393
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,99,347,138,394
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,61,348,102,394
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,27,349,66,394
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,315,17,356,68
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,20,18,61,68
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,57,18,98,69
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,93,18,135,69
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,240,20,281,68
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,132,20,173,68
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,278,19,319,69
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,168,20,209,70
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,205,20,245,70
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,58,62,100,109
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,94,61,135,110
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,313,63,356,109
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,132,62,173,110
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,169,63,209,109
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,empty,278,62,317,110
image186_jpg.rf.316d97353128fb43aa896bd5ba747372.jpg,416,416,filled,19,62,62,110
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,334,110,382,145
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,295,112,338,146
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,255,113,299,146
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,216,113,261,147
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,136,114,182,148
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,176,114,220,148
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,96,115,141,148
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,57,114,102,149
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,15,115,62,149
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,335,138,382,172
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,296,138,340,174
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,256,141,300,173
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,215,142,260,173
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,137,142,183,175
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,97,142,142,176
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,176,143,219,175
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,16,143,63,176
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,58,143,102,176
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,256,168,301,201
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,297,167,340,202
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,335,168,382,201
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,177,169,221,203
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,217,170,262,202
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,98,172,145,202
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,138,170,183,204
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,59,171,103,204
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,18,172,63,204
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,297,195,341,229
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,337,195,382,229
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,256,195,302,231
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,178,196,222,231
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,218,197,261,230
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,139,197,183,231
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,100,198,144,232
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,19,198,65,232
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,60,197,105,233
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,337,224,383,256
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,179,226,223,256
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,218,226,262,256
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,298,226,341,256
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,257,226,302,257
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,100,226,145,258
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,141,227,183,258
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,60,227,105,259
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,20,228,66,260
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,258,252,302,285
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,337,252,382,285
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,299,253,341,285
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,179,254,224,285
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,219,253,263,286
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,101,254,145,286
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,141,254,184,287
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,61,254,105,288
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,20,255,66,288
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,219,280,263,313
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,259,280,302,313
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,299,280,342,314
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,337,279,383,315
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,140,281,185,314
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,179,281,223,314
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,101,281,146,315
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,61,282,105,315
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,21,284,67,315
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,260,307,303,340
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,101,307,146,341
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,220,308,264,340
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,299,307,343,341
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,141,308,186,341
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,180,308,223,341
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,338,308,384,342
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,61,309,106,343
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,21,310,68,344
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,181,335,223,367
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,142,336,186,368
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,221,335,264,369
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,259,335,304,369
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,102,336,147,369
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,299,335,343,370
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,empty,62,336,106,370
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,339,336,385,371
sudoku_1003_jpg.rf.159c6b1f86352ac935e5f0f3f790e413.jpg,416,416,filled,22,337,67,372
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,filled,324,86,367,115
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,filled,290,86,328,116
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,empty,254,86,291,119
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,empty,184,91,222,120
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,empty,218,91,257,120
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,empty,150,93,188,121
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,filled,118,94,153,121
sudoku_3230_jpg.rf.2de29af5e44860027287e7d8438bd3de.jpg,416,416,filled,84,95,121,122
